pose_errors
0.04941872826822422
0.04205710593195977
0.0196674268304145
0.07266385374729352
0.03661644566310009
0.02933525460886159
0.03572176139983615
0.013960942970296441
0.029344348575476777
0.02310863017727945
0.03973467533130446
0.03617860708621749
0.04889578632719421
0.04863070051390123
0.07185425149515075
0.04715893714195437
0.03703498604334538
0.05373502645747726
0.05246678167796387
0.05118427884270666
0.039463756005554594
0.030902809388927782
0.0481486087894694
0.04567265485311788
0.03748222489807266
0.04176846555955945
0.064664662845289
0.028614812270909035
0.019297775774254823
0.03267355524794278
0.061388484846136154
0.03380041551904021
0.01982078497554983
0.03217007545946718
0.08321431124977131
0.0672990771799162
0.038089194778111346
0.07689631405874965
0.03979752359768231
0.03365056084051453
0.03931460446830409
0.06523893416405781
0.025814801858588383
0.04923768950756548
0.03182113031653349
0.0436511525026203
0.05432357168609191
0.04648996564644542
0.04435916991842187
0.07692497942552537
0.03978284873761046
0.046335833590237616
0.06404386330143264
0.028294638740749656
0.04598316556801972
0.027294571851799107
0.044091537217564376
0.03087776209574747
0.026449161474151786
0.07095833482372113
0.03913325822086183
0.03219237710788201
0.05017965145913036
0.0438454789743387
0.028813402359941776
0.047832444827978854
0.03087178621538547
0.039325865688848514
0.08177607725078283
0.07390947772030503
0.03316476321062601
0.01894696933982728
0.027212446112102256
0.03563421565847386
0.03987575859638753
0.02984314182165398
0.041216853126694555
0.036249329037713454
0.03456330859828407
0.04976117829276048
0.038652031898874305
0.03102615592143434
0.07893210401852772
0.024361863689208448
0.01865706306797481
0.0192912793199603
0.0320085334136229
0.04955909390447296
0.03017926229622128
0.04671575800786423
